gender,match,samerace,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
0,0,0,24,20,20,20,20,10,10,6,8,7,6,5,5,22,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9
0,0,0,29,20,25,15,15,53,20,5,8,8,,9,8,,,,,,,,,,,,,,,,,,
0,0,0,22,20,15,20,20,5,10,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,27,21,17,22,20,8,13,6,7,5,6,5,6,,,,,,,,,,,,,,,,,,
0,0,0,28,50,10,30,10,0,0,4,7,4,2,3,1,,,,,,,,,,,,,,,,,,
0,0,0,26,25,10,20,20,15,10,6,6,7,8,6,7,,,,,,,,,,,,,,,,,,
0,1,0,21,60,15,0,15,0,10,6,7,6,8,9,6,,,,,,,,,,,,,,,,,,
0,0,0,22,21,20,19,20,10,10,6,7,7,7,6,6,,,,,,,,,,,,,,,,,,
0,0,0,22,30,10,20,30,0,10,5,7,7,6,6,5,,,,,,,,,,,,,,,,,,
0,1,0,25,30,0,30,30,10,0,8,8,7,8,5,9,,,,,,,,,,,,,,,,,,
0,0,0,24,20,20,20,20,10,10,7,6,6,6,8,5,,,,,,,,,,,,,,,,,,
0,0,0,29,20,25,15,15,53,20,4,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,22,20,15,20,20,5,10,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,27,21,17,22,20,8,13,5,7,6,4,4,6,,,,,,,,,,,,,,,,,,
0,0,0,28,50,10,30,10,0,0,5,8,6,6,,4,,,,,,,,,,,,,,,,,,
0,0,0,26,25,10,20,20,15,10,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,21,60,15,0,15,0,10,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,22,21,20,19,20,10,10,6,7,7,3,5,3,,,,,,,,,,,,,,,,,,
0,0,0,22,30,10,20,30,0,10,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,25,30,0,30,30,10,0,7,7,7,2,3,2,,,,,,,,,,,,,,,,,,
0,0,0,24,20,20,20,20,10,10,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,29,20,25,15,15,53,20,5,8,7,8,8,6,29,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
0,0,1,22,20,15,20,20,5,10,6,6,5,10,7,6,29,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
0,0,0,27,21,17,22,20,8,13,3,6,5,4,6,4,29,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
0,0,0,28,50,10,30,10,0,0,4,7,7,4,4,,29,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
0,0,0,26,25,10,20,20,15,10,6,6,6,8,6,5,29,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
0,0,0,21,60,15,0,15,0,10,4,8,6,6,5,1,29,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
0,0,0,22,21,20,19,20,10,10,5,8,7,6,5,5,29,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
0,0,0,22,30,10,20,30,0,10,4,7,6,6,7,5,29,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
0,0,0,25,30,0,30,30,10,0,6,8,8,7,7,5,29,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
0,0,1,24,20,20,20,20,10,10,5,6,7,6,5,5,29,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
0,0,0,29,20,25,15,15,53,20,3,6,,5,6,5,28,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
0,0,0,22,20,15,20,20,5,10,0,6,5,4,3,2,28,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
0,0,0,27,21,17,22,20,8,13,4,6,6,5,5,2,28,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
0,0,1,28,50,10,30,10,0,0,2,8,8,4,6,3,28,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
0,0,1,26,25,10,20,20,15,10,5,8,9,7,5,5,28,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
0,1,1,21,60,15,0,15,0,10,6,6,8,7,7,2,28,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
0,0,1,22,21,20,19,20,10,10,5,8,7,5,6,5,28,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
0,0,1,22,30,10,20,30,0,10,3,7,7,3,6,5,28,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
0,0,1,25,30,0,30,30,10,0,5,9,10,7,8,7,28,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
0,1,0,24,20,20,20,20,10,10,6,7,8,6,5,7,28,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
0,0,1,29,20,25,15,15,53,20,9,8,8,8,7,5,26,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
0,1,0,22,20,15,20,20,5,10,10,10,10,10,10,10,26,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
0,0,0,27,21,17,22,20,8,13,8,7,6,5,5,4,26,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
0,1,0,28,50,10,30,10,0,0,8,6,8,6,7,,26,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
0,0,0,26,25,10,20,20,15,10,8,6,7,5,6,7,26,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
0,0,0,21,60,15,0,15,0,10,10,6,8,10,6,,26,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
0,0,0,22,21,20,19,20,10,10,7,7,7,7,7,7,26,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
0,0,0,22,30,10,20,30,0,10,7,7,7,6,5,5,26,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
0,1,0,25,30,0,30,30,10,0,10,9,9,9,7,8,26,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
0,0,0,24,20,20,20,20,10,10,6,5,6,4,5,5,26,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2
0,0,0,29,20,25,15,15,53,20,2,6,7,5,6,4,24,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
0,1,0,22,20,15,20,20,5,10,5,5,5,5,5,5,24,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
0,0,0,27,21,17,22,20,8,13,4,7,7,6,5,3,24,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
0,0,0,28,50,10,30,10,0,0,1,6,8,7,9,,24,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
0,0,0,26,25,10,20,20,15,10,5,7,9,7,5,4,24,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
0,0,0,21,60,15,0,15,0,10,6,4,6,7,,,24,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
0,0,0,22,21,20,19,20,10,10,5,8,8,5,7,6,24,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
0,0,0,22,30,10,20,30,0,10,4,8,7,6,7,5,24,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
0,0,0,25,30,0,30,30,10,0,7,8,7,7,3,5,24,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
0,0,0,24,20,20,20,20,10,10,5,6,6,7,6,5,24,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2
0,0,0,29,20,25,15,15,53,20,4,6,6,5,4,4,27,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
0,0,0,22,20,15,20,20,5,10,6,6,8,6,7,6,27,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
0,0,0,27,21,17,22,20,8,13,3,4,6,3,7,2,27,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
0,0,0,28,50,10,30,10,0,0,4,6,8,4,9,1,27,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
0,0,0,26,25,10,20,20,15,10,6,6,9,6,6,5,27,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
0,0,0,21,60,15,0,15,0,10,7,7,9,8,8,5,27,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
0,0,0,22,21,20,19,20,10,10,6,7,8,4,7,6,27,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
0,0,0,22,30,10,20,30,0,10,3,7,6,6,5,5,27,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
0,0,0,25,30,0,30,30,10,0,8,7,7,9,6,8,27,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
0,1,0,24,20,20,20,20,10,10,6,6,7,5,6,5,27,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
0,0,0,29,20,25,15,15,53,20,8,8,8,8,6,8,23,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
0,0,1,22,20,15,20,20,5,10,7,6,7,8,7,7,23,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
0,0,0,27,21,17,22,20,8,13,6,7,6,7,5,3,23,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
0,0,0,28,50,10,30,10,0,0,5,6,5,8,6,2,23,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
0,0,0,26,25,10,20,20,15,10,7,7,7,7,7,8,23,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
0,0,0,21,60,15,0,15,0,10,8,8,9,9,8,6,23,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
0,0,0,22,21,20,19,20,10,10,5,7,7,7,6,7,23,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
0,0,0,22,30,10,20,30,0,10,6,8,7,7,6,5,23,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
0,0,0,25,30,0,30,30,10,0,7,9,8,9,5,6,23,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
0,0,1,24,20,20,20,20,10,10,6,7,6,8,6,5,23,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
1,0,0,23,17,18,18,15,17,15,2,6,2,3,2,3,29,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2
1,0,0,22,10,20,20,20,15,15,8,7,7,7,7,7,29,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2
1,0,0,,,,,,,,4,9,9,8,8,5,29,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2
1,0,0,,,,,,,,,,,,,,29,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2
1,1,0,29,5,20,25,15,15,20,9,10,10,5,,,29,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2
1,0,0,28,15,15,20,15,15,20,5,8,7,8,8,3,29,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2
1,0,1,26,30,10,20,20,10,10,6,7,7,7,8,6,29,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2
1,0,0,24,5,15,45,25,0,10,2,7,7,5,4,2,29,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2
1,0,0,27,10,25,25,10,10,20,7,7,8,6,8,5,29,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2
1,0,0,23,17,17,17,17,17,15,6,7,8,7,8,6,29,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2
1,0,0,23,17,18,18,15,17,15,3,9,9,7,9,7,22,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
1,0,0,22,10,20,20,20,15,15,8,8,8,7,8,1,22,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
1,0,0,,,,,,,,7,7,8,5,,4,22,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
1,0,0,,,,,,,,,,,,,,22,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
1,0,1,29,5,20,25,15,15,20,7,10,10,3,,3,22,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
1,0,0,28,15,15,20,15,15,20,6,8,7,8,7,3,22,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
1,1,0,26,30,10,20,20,10,10,8,9,9,9,8,8,22,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
1,1,0,24,5,15,45,25,0,10,7,7,7,5,5,5,22,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
1,0,0,27,10,25,25,10,10,20,7,7,7,6,5,5,22,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
1,0,1,23,17,17,17,17,17,15,6,7,7,7,7,6,22,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
1,0,0,23,17,18,18,15,17,15,3,7,5,3,5,2,27,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
1,0,0,22,10,20,20,20,15,15,7,6,9,7,7,7,27,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
1,0,0,,,,,,,,6,7,9,8,7,5,27,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
1,0,0,,,,,,,,3,4,9,2,9,6,27,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
1,0,0,29,5,20,25,15,15,20,5,1,9,1,1,1,27,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
1,0,0,28,15,15,20,15,15,20,7,7,8,7,8,6,27,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
1,0,0,26,30,10,20,20,10,10,6,7,7,5,6,6,27,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
1,0,0,24,5,15,45,25,0,10,7,7,8,5,5,5,27,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
1,0,0,27,10,25,25,10,10,20,4,5,7,4,5,3,27,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
1,0,0,23,17,17,17,17,17,15,7,7,7,7,7,6,27,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
1,1,1,23,17,18,18,15,17,15,5,10,8,5,8,6,28,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
1,0,1,22,10,20,20,20,15,15,9,8,7,8,9,9,28,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
1,0,0,,,,,,,,8,8,9,9,7,8,28,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
1,0,0,,,,,,,,6,4,6,6,6,4,28,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
1,0,0,29,5,20,25,15,15,20,9,9,10,9,,4,28,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
1,0,1,28,15,15,20,15,15,20,8,8,8,8,8,5,28,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
1,1,0,26,30,10,20,20,10,10,8,8,8,8,8,8,28,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
1,0,0,24,5,15,45,25,0,10,6,7,8,5,6,5,28,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
1,0,0,27,10,25,25,10,10,20,7,7,8,6,4,4,28,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
1,0,0,23,17,17,17,17,17,15,7,7,7,7,8,6,28,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
1,1,1,23,17,18,18,15,17,15,4,7,9,9,10,7,26,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
1,0,1,22,10,20,20,20,15,15,8,10,10,10,10,10,26,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
1,0,0,,,,,,,,5,9,9,9,9,5,26,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
1,0,0,,,,,,,,,,,,,,26,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
1,0,0,29,5,20,25,15,15,20,6,10,10,8,8,8,26,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
1,0,1,28,15,15,20,15,15,20,6,5,6,8,8,4,26,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
1,0,0,26,30,10,20,20,10,10,7,7,8,7,8,7,26,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
1,0,0,24,5,15,45,25,0,10,6,6,9,8,8,5,26,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
1,0,0,27,10,25,25,10,10,20,5,6,8,6,8,4,26,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
1,0,0,23,17,17,17,17,17,15,7,7,8,7,7,6,26,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
1,0,1,23,17,18,18,15,17,15,3,10,8,6,7,7,21,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
1,1,1,22,10,20,20,20,15,15,10,9,9,8,8,7,21,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
1,1,0,,,,,,,,6,8,9,5,9,7,21,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
1,0,0,,,,,,,,,,,,,,21,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
1,0,0,29,5,20,25,15,15,20,2,10,10,1,7,2,21,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
1,1,1,28,15,15,20,15,15,20,6,9,8,8,8,5,21,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
1,0,0,26,30,10,20,20,10,10,7,8,8,7,8,8,21,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
1,0,0,24,5,15,45,25,0,10,1,7,5,3,5,1,21,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
1,0,0,27,10,25,25,10,10,20,5,6,6,4,7,5,21,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
1,0,0,23,17,17,17,17,17,15,5,7,7,5,7,5,21,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
1,0,1,23,17,18,18,15,17,15,3,10,5,3,5,4,22,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
1,0,1,22,10,20,20,20,15,15,10,10,10,10,9,9,22,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
1,0,0,,,,,,,,5,9,9,6,5,4,22,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
1,0,0,,,,,,,,6,6,0,0,2,2,22,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
1,0,0,29,5,20,25,15,15,20,10,4,8,1,1,3,22,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
1,0,1,28,15,15,20,15,15,20,7,7,8,8,8,5,22,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
1,0,0,26,30,10,20,20,10,10,7,7,6,6,7,7,22,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
1,0,0,24,5,15,45,25,0,10,3,8,5,3,7,1,22,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
1,0,0,27,10,25,25,10,10,20,6,6,7,6,6,6,22,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
1,0,0,23,17,17,17,17,17,15,7,7,7,7,6,7,22,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
1,0,1,23,17,18,18,15,17,15,4,10,9,8,9,7,22,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
1,0,1,22,10,20,20,20,15,15,10,10,10,10,10,9,22,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
1,0,0,,,,,,,,4,8,8,7,8,4,22,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
1,0,0,,,,,,,,,,,,,,22,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
1,0,0,29,5,20,25,15,15,20,7,10,10,9,,4,22,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
1,0,1,28,15,15,20,15,15,20,6,5,7,8,9,4,22,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
1,0,0,26,30,10,20,20,10,10,7,8,8,7,9,7,22,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
1,0,0,24,5,15,45,25,0,10,4,5,5,5,8,5,22,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
1,0,0,27,10,25,25,10,10,20,6,6,7,6,5,4,22,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
1,0,0,23,17,17,17,17,17,15,7,7,7,8,8,5,22,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
1,0,1,23,17,18,18,15,17,15,3,10,7,3,5,2,25,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
1,0,1,22,10,20,20,20,15,15,8,9,10,10,9,10,25,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
1,1,0,,,,,,,,6,5,9,4,8,5,25,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
1,0,0,,,,,,,,0,2,3,0,5,0,25,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
1,0,0,29,5,20,25,15,15,20,9,10,10,9,10,8,25,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
1,0,1,28,15,15,20,15,15,20,5,8,8,8,7,4,25,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
1,1,0,26,30,10,20,20,10,10,6,8,8,7,7,8,25,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
1,0,0,24,5,15,45,25,0,10,3,8,8,7,8,3,25,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
1,0,0,27,10,25,25,10,10,20,6,6,6,5,6,4,25,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
1,0,0,23,17,17,17,17,17,15,7,7,7,7,7,5,25,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
1,0,0,23,17,18,18,15,17,15,3,10,9,2,9,3,24,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
1,0,0,22,10,20,20,20,15,15,8,8,10,10,9,7,24,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
1,0,0,,,,,,,,5,5,9,5,5,4,24,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
1,0,0,,,,,,,,,,,,,,24,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
1,0,1,29,5,20,25,15,15,20,2,10,10,5,,5,24,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
1,1,0,28,15,15,20,15,15,20,6,8,8,8,8,5,24,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
1,0,0,26,30,10,20,20,10,10,7,7,8,6,8,6,24,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
1,0,0,24,5,15,45,25,0,10,3,7,4,2,3,2,24,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
1,1,0,27,10,25,25,10,10,20,8,6,8,5,8,5,24,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
1,0,1,23,17,17,17,17,17,15,5,8,7,6,8,5,24,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
0,1,0,28,20,20,20,10,10,20,6,6,6,7,7,6,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,1,26,18,18,18,19,13,14,6,6,7,8,4,6,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,0,26,10,20,20,22,6,22,6,7,7,8,,,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,1,29,50,7,20,23,0,0,4,6,7,7,7,7,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,1,39,40,20,15,20,0,5,10,10,10,,,,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,1,28,30,30,20,10,10,0,4,7,8,5,7,3,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,0,30,20,25,25,15,5,10,4,7,8,7,7,4,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,0,22,40,8,10,12,10,20,7,7,8,8,,6,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,1,32,30,10,30,20,10,0,5,7,8,10,6,9,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,1,26,40,5,20,10,10,15,6,8,9,7,7,7,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,1,27,20,15,25,15,20,5,6,8,7,6,6,5,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,1,0,25,30,15,20,20,0,5,7,7,8,9,8,7,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,0,22,10,20,35,10,5,20,8,3,7,8,4,,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,1,1,21,19,24,21,23,5,8,9,9,9,9,9,9,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,1,24,10,20,35,20,0,15,7,7,8,7,5,8,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,1,0,25,15,10,30,10,5,30,8,10,8,8,8,7,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,1,1,28,20,20,15,15,5,25,6,6,8,8,7,3,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,0,0,27,20,20,20,20,10,10,3,4,8,8,6,4,34,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
0,1,0,28,20,20,20,10,10,20,8,8,7,7,7,5,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,0,1,26,18,18,18,19,13,14,4,6,5,6,5,5,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,0,0,26,10,20,20,22,6,22,7,7,7,6,,,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,1,1,29,50,7,20,23,0,0,6,9,9,9,6,6,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,1,1,39,40,20,15,20,0,5,10,10,10,,,,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,1,1,28,30,30,20,10,10,0,8,8,9,8,8,9,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,0,0,30,20,25,25,15,5,10,8,7,6,5,5,4,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,0,0,22,40,8,10,12,10,20,7,,6,5,,,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,0,1,32,30,10,30,20,10,0,4,5,6,6,6,6,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,0,1,26,40,5,20,10,10,15,6,7,7,7,7,5,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,0,1,27,20,15,25,15,20,5,6,6,6,6,6,7,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,1,0,25,30,15,20,20,0,5,8,7,8,8,7,7,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
0,0,0,22,10,20,35,10,5,20,7,5,7,6,4,,22,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
